74	87
89	62
8	34
84	2
33	75
54	56
42	2
37	95
77	23
88	10
94	11
17	66
20	74
88	46
36	25
73	10
42	92
21	15
94	5
61	65
45	98
46	9
10	9
9	1
81	16
11	16
89	41
29	31
6	94
24	56
73	80
89	39
2	36
45	72
38	16
21	35
80	32
87	84
41	39
12	44
60	39
4	75
14	3
69	62
54	5
23	100
58	39
90	31
25	16
4	83
11	41
56	62
95	39
83	52
93	63
26	65
43	69
87	86
30	39
43	98
82	79
60	40
37	20
75	23
26	96
51	77
94	38
9	59
26	67
99	42
91	36
46	16
29	85
36	52
90	67
25	38
34	75
99	8
61	11
61	8
96	70
36	91
56	53
38	93
13	85
5	3
13	59
56	92
92	57
95	13
13	70
13	53
69	98
35	69
80	82
43	49
93	24
50	41
73	51
31	89
75	89
90	41
33	69
51	24
26	31
96	5
18	82
50	6
10	73
73	66
66	10
99	44
9	2
45	64
100	67
28	26
38	28
39	60
82	22
3	43
20	56
8	44
35	98
92	72
37	30
14	34
6	77
30	76
22	96
58	82
34	82
61	56
3	58
15	88
45	59
34	21
42	12
15	62
27	99
90	21
6	99
7	98
85	80
57	72
73	84
74	70
2	93
42	61
28	21
40	47
30	100
50	52
34	5
61	84
62	16
56	18
25	84
71	4
53	33
2	51
93	99
4	12
46	95
87	8
85	6
30	1
54	52
47	67
31	91
37	87
52	97
26	63
8	12
62	28
53	43
70	60
63	66
79	16
34	51
48	77
51	13
83	78
20	60
22	1
61	31
22	75
31	17
48	3
87	15
55	32
20	80
12	11
92	47
84	25
73	88
75	65
59	68
2	51
22	73
47	60
19	1
70	63
74	56
31	43
74	90
6	34
88	41
49	64
73	42
48	40
55	7
31	1
45	50
73	38
80	33
31	90
51	80
39	60
42	71
10	13
69	37
35	78
76	3
89	1
21	34
83	68
88	76
59	21
39	17
32	64
64	31
43	72
22	95
69	39
96	66
21	78
88	67
89	90
67	84
77	80
24	32
40	46
86	24
96	79
80	51
64	75
39	82
51	99
42	17
14	69
20	61
40	70
92	60
100	96
93	35
38	3
94	42
31	67
75	29
89	42
97	56
65	87
47	54
59	66
79	15
63	89
3	58
62	57
77	90
31	38
71	93
56	24
46	32
86	11
99	35
72	45
36	63
98	63
62	75
33	6
100	38
90	64
8	65
5	29
49	27
27	36
13	98
77	55
31	58
14	17
51	61
67	1
12	63
96	29
78	66
51	81
100	25
9	37
98	84
26	97
27	70
21	2
54	75
76	53
64	74
40	15
73	46
57	83
47	71
46	27
3	19
45	54
13	70
49	95
74	32
17	93
55	55
2	67
79	38
20	38
1	49
36	75
94	10
11	85
24	49
18	65
58	35
3	84
9	31
8	60
23	39
40	84
78	2
87	39
57	68
71	21
4	62
93	26
53	35
64	2
2	100
67	19
44	24
55	99
24	82
75	78
32	93
56	22
95	36
11	68
40	18
72	76
61	96
13	44
5	95
1	55
4	82
84	30
55	71
35	15
67	15
67	57
61	91
76	8
22	67
17	15
93	30
70	42
88	35
98	89
98	45
10	72
18	44
72	44
25	46
50	37
1	48
92	27
99	99
82	26
67	97
41	88
85	66
45	48
89	91
84	81
19	21
26	98
29	31
68	8
54	87
9	100
11	16
91	27
31	79
73	43
48	69
31	75
48	24
83	50
45	96
28	81
17	85
87	85
83	11
97	32
71	29
6	59
56	45
47	57
76	90
69	37
4	54
90	54
51	10
63	88
6	57
100	74
18	96
96	58
25	71
80	76
75	100
47	49
57	22
22	9
96	3
83	8
72	50
63	24
98	75
6	91
35	49
12	27
81	42
48	60
43	30
23	13
14	88
97	45
59	56
22	62
24	91
19	10
2	2
44	54
26	81
88	76
46	10
56	49
11	44
90	22
36	93
93	85
42	82
42	66
83	36
24	88
89	26
95	45
21	22
86	18
60	83
39	84
12	74
48	48
89	10
99	40
80	32
90	58
58	17
39	53
8	1
46	70
42	55
72	88
70	68
62	79
64	61
57	71
55	51
95	34
5	13
32	75
74	46
1	19
55	8
66	20
75	11
44	69
57	23
47	8
44	5
61	9
97	68
33	90
1	77
3	72
41	54
69	42
20	4
43	39
100	41
65	86
76	33
92	37
16	43
23	76
62	20
58	62
37	74
88	65
73	57
11	26
91	24
47	36
55	15
2	10
97	40
77	88
49	42
47	1
3	89
60	18
33	32
78	85
58	96
75	98
58	100
35	64
62	55
69	22
43	68
78	50
88	2
33	15
53	74
16	86
17	68
29	2
35	60
96	7
80	72
20	77
5	28
48	59
50	53
26	61
83	90
80	97
96	37
92	14
79	19
19	21
66	72
21	25
86	7
22	49
94	96
70	67
93	74
46	54
6	35
69	96
74	56
98	89
47	48
75	98
20	36
25	35
73	44
44	17
19	70
91	56
98	24
69	45
91	16
47	46
11	62
36	41
39	71
64	3
29	36
17	21
2	42
28	77
68	66
70	4
23	40
20	31
47	61
45	48
19	40
91	2
42	78
22	84
96	64
45	72
60	9
50	22
12	45
83	7
62	12
65	7
39	19
62	56
64	21
95	7
3	81
5	21
6	24
69	57
6	41
12	1
10	56
38	12
62	42
28	12
11	6
4	18
39	60
96	7
66	28
31	15
13	27
26	35
16	71
43	59
10	72
27	89
79	69
41	34
42	67
8	78
93	20
71	59
44	21
24	6
33	34
100	1
52	29
6	7
17	68
81	26
13	23
73	16
18	67
91	28
41	31
7	27
48	40
45	88
41	21
95	80
34	63
19	47
29	11
6	64
17	30
95	58
85	31
17	27
20	94
3	40
34	1
77	13
85	1
64	10
84	87
3	80
97	56
5	5
75	94
40	6
36	7
100	46
40	20
73	96
44	20
46	75
66	74
97	22
33	84
48	89
11	56
28	100
39	83
1	7
51	41
22	66
77	85
19	56
82	25
13	62
17	35
6	43
67	82
10	78
18	16
82	11
77	99
7	15
63	61
27	37
56	3
100	31
92	92
74	28
35	26
51	60
86	50
37	31
76	75
61	25
67	44
8	50
80	90
72	65
55	37
63	8
51	40
79	47
6	87
22	28
43	33
44	98
30	26
25	41
21	48
78	55
37	80
44	47
72	30
19	2
41	54
36	89
25	47
86	65
27	33
62	51
9	31
38	90
31	82
39	59
32	51
64	85
26	93
2	27
27	63
20	92
17	64
14	50
78	48
52	38
31	90
15	9
45	94
34	42
20	41
20	97
88	56
61	43
82	45
90	42
86	56
5	15
86	34
99	14
73	1
70	12
91	76
81	64
99	85
15	45
70	72
95	87
26	46
55	46
88	73
41	33
14	90
96	78
12	27
87	29
58	31
89	88
7	26
83	73
58	45
5	96
89	2
93	22
37	87
53	88
77	66
55	72
22	16
13	59
96	50
25	86
27	77
76	31
4	5
11	1
19	49
41	85
50	1
27	38
1	85
57	67
18	14
40	60
10	61
29	42
56	6
18	6
50	83
23	59
95	16
80	31
75	48
58	81
37	60
39	3
55	58
2	88
74	7
64	98
70	47
11	29
19	8
45	84
41	57
64	4
67	79
85	25
100	66
39	68
70	87
91	59
31	39
49	17
83	6
83	82
41	14
31	12
43	96
53	95
51	87
4	54
58	17
5	56
74	34
59	40
49	35
57	80
39	58
60	31
23	76
64	99
99	79
29	33
88	33
42	43
66	26
52	47
14	64
74	7
38	74
30	30
48	93
79	32
25	80
56	89
34	90
25	28
77	31
63	13
5	35
27	84
50	48
74	93
85	70
81	36
37	78
93	11
43	12
95	17
17	52
20	3
17	5
51	50
71	24
27	69
86	67
46	73
38	22
100	6
23	93
9	39
24	15
68	58
19	21
62	85
90	60
33	40
79	10
41	60
81	55
26	59
52	50
81	90
23	82
40	4
67	2
55	81
34	72
4	8
26	64
31	12
3	82
63	31
14	1
3	71
7	30
32	37
96	3
95	86
34	40
42	30
21	99
55	45
56	5
48	86
5	29
51	55
32	63
37	62
12	22
10	21
97	31
79	79
99	77
33	47
26	13
40	40
42	86
61	66
71	76
78	45
30	49
84	87
49	27
86	83
63	29
82	64
1	20
69	20
63	81
12	52
6	94
30	44
78	16
88	83
1	23
48	4
22	28
69	91
12	76
13	39
43	1
86	26
50	25
70	21
61	13
39	14
47	54
63	78
94	3
94	47
22	62
1	60
2	52
95	98
86	24
86	98
18	8
19	57
41	55
93	25
82	50
25	69
49	66
24	29
49	77
67	96
67	14
58	39
77	93
46	64
34	94
86	66
79	72
12	58
98	1
80	44
83	15
87	35
94	41
66	17
48	64
91	71
35	70
13	58
47	89
79	34
91	62
65	62
91	48
12	14
38	4
36	75
40	32
21	11
83	11
39	3
50	79
98	86
34	76
78	11
54	82
10	77
12	8
9	75
66	8
44	10
65	37
61	22
94	68
79	62
8	30
53	42
23	88
59	5
16	45
64	14
86	7
37	17
68	63
66	63
61	31
11	3
66	77
38	79
56	79
36	34
7	47
47	70
87	28
74	42
47	9
25	4
57	54
59	23
68	41
55	51
81	6
85	12
10	8
7	18
81	78
71	18
42	38
55	52
99	55
45	54
13	97
70	37
49	22
25	6
13	75
33	32
10	92
68	95
32	77
25	25
77	93
1	100
84	42
18	94
49	82
9	88
70	85
40	2
44	54
76	24
47	4
75	88
27	32
91	78
47	49
7	25
2	52
95	78
62	83
38	37
78	7
11	54
69	13
31	64
75	19
42	8
30	48
40	12
10	43
47	49
30	70
90	38
8	31
44	7
93	67
54	81
13	27
27	48
96	52
90	9
44	97
54	51
46	5
12	39
50	77
49	49
95	86
48	18
68	8
95	81
78	74
96	98
76	60
15	22
98	51
46	42
67	6
83	79
72	53
91	3
57	2
23	84
7	10
62	20
18	62
81	56
90	74
8	45
72	60
31	22
21	82
35	93
35	98
17	15
54	23
75	35
94	84
68	71
62	25
92	68
24	31
7	95
71	82
32	45
3	58
88	100
71	64
48	97
37	82
45	23
90	70
35	1
86	80
70	93
54	88
86	17
93	80
88	59
66	65
92	48
51	2
34	31
40	8
93	16
91	96
51	72
70	24
86	89
98	53
95	62
49	84
90	16
11	4
57	5
53	75
57	72
61	40
1	3
84	85
93	1
100	68
2	53
23	4
1	57
49	53
80	18
11	47
51	49
74	35
19	98
46	95
76	86
10	95
24	34
95	16
80	23
89	84
66	31
98	21
89	48
98	98
19	99
53	55
40	10
7	4
29	84
67	11
87	78
81	97
58	61
60	10
68	17
21	2
47	11
70	68
84	29
82	77
8	16
19	32
17	63
12	54
89	83
4	57
57	37
100	34
21	45
16	76
53	19
25	62
22	87
97	60
50	50
86	20
4	49
44	11
27	68
15	72
45	74
3	38
96	72
89	56
31	33
95	15
86	6
10	98
45	83
24	52
81	78
96	50
21	60
56	30
56	13
95	55
56	57
80	42
76	7
15	6
76	44
1	1
53	4
55	29
100	84
11	34
94	94
25	33
27	98
69	67
76	60
79	30
69	79
23	42
85	60
65	99
58	73
100	48
35	2
1	47
84	3
34	95
84	75
93	72
43	36
62	53
15	26
21	75
85	55
60	29
29	45
20	85
71	8
73	99
95	33
14	95
37	68
27	59
4	28
40	73
54	36
72	88
48	7
84	99
44	47
65	33
69	37
59	10
25	4
51	67
81	45
10	94
63	83
59	17
15	54
56	95
96	25
73	14
71	21
42	34
72	93
96	79
99	53
31	12
13	78
11	24
27	11
35	41
64	37
35	9
50	11
18	90
98	91
66	54
5	58
44	91
90	90
81	50
96	69
51	22
72	81
18	69
52	5
38	98
58	56
87	44
9	14
45	70
46	48
63	30
87	85
12	12
77	37
82	99
15	97
20	16
4	10
25	69
57	32
40	12
44	89
4	87
80	50
20	64
82	40
23	94
78	46
14	72
35	46
7	57
64	35
86	47
43	77
84	62
18	97
45	70
23	46
24	10
90	33
3	60
20	61
24	30
65	95
39	44
39	58
12	91
78	76
71	60
68	12
25	71
34	83
18	54
38	19
7	81
55	41
90	76
32	48
8	100
9	60
80	83
57	70
10	48
47	28
14	68
52	16
18	75
96	54
1	32
2	36
77	84
97	46
86	95
2	41
42	86
40	27
44	72
12	59
15	88
79	85
38	17
60	8
45	61
13	92
26	1
64	4
26	20
13	58
43	52
60	98
81	32
3	22
93	7
49	42
3	32
24	45
21	27
63	99
22	44
88	40
21	60
9	53
63	4
28	5
58	73
54	51
50	68
31	69
43	50
16	75
19	52
23	97
22	57
35	81
5	5
20	35
28	26
18	30
18	61
65	58
12	58
10	73
6	67
95	45
59	36
65	40
49	91
30	53
38	27
10	32
13	24
58	46
22	66
34	100
56	24
49	80
24	59
62	82
90	9
75	31
94	23
24	45
23	23
78	17
13	12
20	78
90	6
66	44
84	34
60	19
47	20
19	15
39	95
6	86
78	100
22	42
58	82
67	47
27	90
99	93
25	60
89	46
39	29
46	89
63	57
85	73
69	68
82	70
9	44
98	13
86	58
63	61
56	27
26	86
48	90
89	21
29	98
53	31
70	57
43	86
4	25
32	44
59	82
83	97
37	78
61	69
24	16
6	27
94	97
99	82
98	69
37	52
95	55
6	83
88	19
60	84
3	34
58	44
6	16
20	84
47	36
87	66
11	43
100	66
39	5
18	77
31	95
42	3
77	46
22	52
69	100
77	8
33	65
74	57
36	89
6	76
51	15
49	96
82	92
52	40
56	6
56	31
37	89
57	58
66	99
34	24
17	33
15	8
2	19
98	36
93	61
60	25
90	80
80	41
84	10
65	25
7	86
12	19
68	90
30	57
63	61
96	20
68	79
24	89
66	81
77	21
70	98
64	25
53	89
84	67
78	88
72	53
67	79
57	80
44	48
67	47
87	94
31	30
100	31
8	5
59	39
19	42
30	33
84	13
20	56
77	12
62	77
63	9
88	99
85	93
4	15
65	21
67	3
68	19
62	82
87	80
